problema;modelo;ub_cmax;fl_ub_cmax;num_maquina;num_jobs;number_of_constraints;number_of_variables;best_bound;funcao_objetivo;number_of_var_values;has_hit_limit;mip_relative_gap;nb_iterations;nb_nodes_processed;nb_linear_nonzeros;status;time;fl_inteiro
ID009_M015_J015;manne;0;s/ ub;15;15;3375;1801;1242.9999899493996;1243.0;992;False;8.085760574904088e-09;11785011;98596;9900;integer optimal, tolerance;264.8716378211975;True 
ID009_M015_J015;minla_fav;0;s/ ub;15;15;3375;1801;1242.9541484716156;1242.9999998698017;989;False;3.688768961463075e-05;43819989;278664;9900;integer optimal, tolerance;749.0890159606934;True 
ID009_M015_J015;manne;0;s/ ub;15;15;3375;1801;nan;935.0;1134;False;nan;1133;0;9900;optimal;0.019541025161743164;False 
ID009_M015_J015;minla_fav;0;s/ ub;15;15;3375;1801;nan;935.0;1134;False;nan;1133;0;9900;optimal;0.06833505630493164;False 
ID010_M015_J015;manne;0;s/ ub;15;15;3375;1801;1181.0000000000011;1181.0000000000011;1043;False;0.0;1717273;36427;9900;integer optimal solution;60.339181900024414;True 
ID010_M015_J015;minla_fav;0;s/ ub;15;15;3375;1801;1181.0000000000002;1181.0000000000002;1041;False;0.0;1096036;25940;9900;integer optimal solution;35.23374605178833;True 
ID010_M015_J015;manne;0;s/ ub;15;15;3375;1801;nan;963.0;967;False;nan;966;0;9900;optimal;0.015276908874511719;False 
ID010_M015_J015;minla_fav;0;s/ ub;15;15;3375;1801;nan;963.0;967;False;nan;966;0;9900;optimal;0.04098200798034668;False 
ID011_M015_J015;manne;0;s/ ub;15;15;3375;1801;1186.7695761342425;1298.0000000000002;984;True;0.08569370097515344;126299118;650571;9900;time limit exceeded;3600.0071499347687;True 
ID011_M015_J015;minla_fav;0;s/ ub;15;15;3375;1801;1173.9344232870847;1292.9999997462094;959;True;0.09208474592612974;129918680;790647;9900;time limit exceeded;3600.0576848983765;True 
ID011_M015_J015;manne;0;s/ ub;15;15;3375;1801;nan;982.0;1085;False;nan;1084;0;9900;optimal;0.02076101303100586;False 
ID011_M015_J015;minla_fav;0;s/ ub;15;15;3375;1801;nan;982.0;1085;False;nan;1084;0;9900;optimal;0.043701887130737305;False 
ID012_M015_J015;manne;0;s/ ub;15;15;3375;1801;1124.999999999999;1206.000000000001;1051;True;0.0671641791044735;178980546;808675;9900;time limit exceeded;3600.0091381073;True 
ID012_M015_J015;minla_fav;0;s/ ub;15;15;3375;1801;1205.8915705280863;1205.9999999999998;1060;False;8.990835150372053e-05;190615267;836147;9900;integer optimal, tolerance;3549.905680179596;True 
ID012_M015_J015;manne;0;s/ ub;15;15;3375;1801;nan;896.0;1108;False;nan;1107;0;9900;optimal;0.018624067306518555;False 
ID012_M015_J015;minla_fav;0;s/ ub;15;15;3375;1801;nan;896.0;1108;False;nan;1107;0;9900;optimal;0.06693387031555176;False 
ID013_M015_J020;manne;0;s/ ub;15;20;6000;3151;1144.0;1392.9999999999998;1705;True;0.1787508973438492;101037321;1098968;17700;time limit exceeded;3600.0096209049225;True 
ID013_M015_J020;minla_fav;0;s/ ub;15;20;6000;3151;1145.999999999998;1417.0;1761;True;0.19124911785461038;114312305;1908509;17700;time limit exceeded;3601.1215858459473;True 
